from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
12381,12381,4,0,15499965,15499976
12381,12381,4,0,15499966,15499977
12381,12381,4,0,15499967,15499997
12381,12381,4,0,15499968,15499998
12381,12381,4,0,15499969,15499999
12381,12381,4,0,15499970,15499979
12381,12381,4,0,15499971,15500000
12381,12381,4,0,15500001,15500021
12381,12381,4,0,15500002,15500022
12381,12381,4,0,15500003,15500023
12381,12381,4,0,15500004,15500024
12381,12381,4,0,15500005,15500025
12381,12381,4,0,15500006,15500026
12381,12381,4,0,15500007,15500027
12381,12381,4,0,15500008,15500028
12381,12381,4,0,15500009,15500030
12381,12381,4,0,15500010,15500031
12381,12381,4,0,15500011,15500032
12381,12381,4,0,15500012,15500033
12381,12381,4,0,15500013,15500034
12381,12381,4,0,15500014,15500035
12381,12381,4,0,15500015,15500036
12381,12381,4,0,15500016,15500037
12381,12381,4,0,15500017,15500038
12381,12381,4,0,15500018,15500039
12381,12381,4,0,15500019,15500040
12381,12381,4,0,15500020,15500029
12381,12381,4,0,15500041,15500066
12381,12381,4,0,15500042,15500067
12381,12381,4,0,15500043,15500068
12381,12381,4,0,15500044,15500069
12381,12381,4,0,15500045,15500070
12381,12381,4,0,15500046,15500071
12381,12381,4,0,15500047,15500072
12381,12381,4,0,15500048,15500073
12381,12381,4,0,15500049,15500074
12381,12381,4,0,15500050,15500075
12381,12381,4,0,15500051,15500076
12381,12381,4,0,15500052,15500077
12381,12381,4,0,15500053,15500078
12381,12381,4,0,15500054,15500060
12381,12381,4,0,15500055,15500061
12381,12381,4,0,15500056,15500062
12381,12381,4,0,15500057,15500063
12381,12381,4,0,15500058,15500064
12381,12381,4,0,15500059,15500065
12382,12382,4,0,15500197,15500242
12382,12382,4,0,15500198,15500243
12382,12382,4,0,15500199,15500244
12382,12382,4,0,15500200,15500245
12382,12382,4,0,15500201,15500246
12382,12382,4,0,15500202,15500248
12382,12382,4,0,15500203,15500250
12382,12382,4,0,15500204,15500249
12382,12382,4,0,15500205,15500251
12382,12382,4,0,15500206,15500252
12382,12382,4,0,15500207,15500253
12382,12382,4,0,15500208,15500254
12382,12382,4,0,15500209,15500255
12382,12382,4,0,15500210,15500256
12382,12382,4,0,15500211,15500231
12382,12382,4,0,15500212,15500232
12382,12382,4,0,15500213,15500233
12382,12382,4,0,15500214,15500247
12382,12382,4,0,15500215,15500235
12382,12382,4,0,15500216,15500236
12382,12382,4,0,15500217,15500237
12382,12382,4,0,15500218,15500238
12382,12382,4,0,15500219,15500241
12382,12382,4,0,15500220,15500239
12382,12382,4,0,15500221,15500240
12382,12382,4,0,15500223,15500257
12382,12382,4,0,15500224,15500258
12382,12382,4,0,15500225,15500259
12382,12382,4,0,15500226,15500234
12382,12382,4,0,15500227,15500260
12382,12382,4,0,15500228,15500261
12382,12382,4,0,15500229,15500262
12382,12382,4,0,15500230,15500262
12382,12382,4,0,15500263,15500296
12382,12382,4,0,15500264,15500297
12382,12382,4,0,15500265,15500298
12382,12382,4,0,15500266,15500299
12382,12382,4,0,15500267,15500300
12382,12382,4,0,15500268,15500301
12382,12382,4,0,15500269,15500302
12382,12382,4,0,15500270,15500283
12382,12382,4,0,15500271,15500284
12382,12382,4,0,15500272,15500285
12382,12382,4,0,15500273,15500286
12382,12382,4,0,15500274,15500287
12382,12382,4,0,15500275,15500288
12382,12382,4,0,15500276,15500289
12382,12382,4,0,15500277,15500290
12382,12382,4,0,15500278,15500291
12382,12382,4,0,15500279,15500292
12382,12382,4,0,15500280,15500293
12382,12382,4,0,15500281,15500294
12382,12382,4,0,15500282,15500295
12382,12382,4,0,15500303,15500335
12382,12382,4,0,15500304,15500324
12382,12382,4,0,15500305,15500325
12382,12382,4,0,15500306,15500326
12382,12382,4,0,15500307,15500327
12382,12382,4,0,15500308,15500328
12382,12382,4,0,15500309,15500329
12382,12382,4,0,15500310,15500330
12382,12382,4,0,15500311,15500331
12382,12382,4,0,15500312,15500332
12382,12382,4,0,15500313,15500333
12382,12382,4,0,15500314,15500334
12382,12382,4,0,15500315,15500336
12382,12382,4,0,15500316,15500337
12382,12382,4,0,15500317,15500338
12382,12382,4,0,15500318,15500339
12382,12382,4,0,15500319,15500340
12382,12382,4,0,15500320,15500322
12382,12382,4,0,15500321,15500323
12386,11739,2,300,,
12392,12886,2,300,,
12392,12888,2,300,,
12395,6095,2,300,,
12406,1173,2,300,,
12406,12109,2,300,,
12406,12405,0,240,,
12406,12409,0,240,,
12406,12410,2,300,,
12406,12411,2,360,,
12406,2414,2,300,,
12406,2523,2,300,,
12406,2671,2,300,,
12406,2761,2,300,,
12406,2833,2,300,,
12406,8049,0,240,,
12406,8068,0,240,,
12409,1173,2,300,,
12409,12405,0,240,,
12409,12409,0,240,,
12409,12410,0,240,,
12409,12411,0,240,,
12409,2016,2,300,,
12409,2414,2,300,,
12409,2523,2,300,,
12409,2671,0,240,,
12409,2761,2,300,,
12409,2833,0,240,,
12409,8049,0,240,,
12409,8068,0,240,,
12411,12405,2,300,,
12411,12409,2,300,,
12411,12410,2,300,,
12411,8049,2,300,,
12411,8068,2,300,,
1242,2739,2,300,,
1242,437,2,600,,
1242,951,0,240,,
12427,12427,0,240,,
12437,7106,2,360,,
12437,7108,2,300,,
12437,7140,0,240,,
1244,2739,2,300,,
12464,12464,0,240,,
12478,10148,2,300,,
12478,9547,2,300,,
12497,12497,0,240,,
12497,5382,2,300,,
12498,12498,0,240,,
12498,7658,0,240,,
12498,7727,0,240,,
12498,7743,0,240,,
12498,7827,0,240,,
12498,8024,2,120,,
12498,8029,2,120,,
12499,12499,0,240,,
12516,11331,2,360,,
12516,13056,2,300,,
12535,1016,2,120,,
12535,11272,2,360,,
12535,11706,2,360,,
12535,12535,0,240,,
12535,4494,2,300,,
12535,4495,2,300,,
12535,4883,2,420,,
12535,8041,2,480,,
12535,9129,0,240,,
12535,985,0,240,,
12536,12536,0,240,,
1254,1079,0,240,,
1254,1130,0,240,,
1254,12667,2,300,,
1254,709,0,240,,
12546,6734,2,300,,
12548,11087,2,300,,
12548,11088,2,300,,
12548,11278,2,360,,
12548,12764,2,300,,
12556,695,2,300,,
12556,8045,2,300,,
12556,8072,2,300,,
12567,11697,2,540,,
12567,11874,2,300,,
12567,11876,2,300,,
12567,12567,0,240,,
12567,8750,2,300,,
12567,8759,2,300,,
1258,2000,0,240,,
1258,2035,0,240,,
12580,7768,0,240,,
12580,7777,0,240,,
12580,8025,2,120,,
12580,8028,2,120,,
12586,11282,2,300,,
12586,11283,2,300,,
12586,12975,2,360,,
12586,627,2,360,,
12596,12581,2,360,,
12600,11792,2,420,,
12600,11793,2,420,,
12600,11794,2,420,,
12600,12057,2,300,,
12600,12358,0,240,,
12600,12359,0,240,,
12600,12360,2,300,,
12600,12361,2,300,,
12600,12362,0,240,,
12600,12363,0,240,,
12602,181,2,300,,
12625,301,2,300,,
12625,378,2,360,,
12625,646,2,300,,
12626,12168,0,240,,
12626,12625,2,360,,
12626,301,2,360,,
12626,646,2,300,,
12631,1031,2,300,,
12631,1116,2,300,,
12636,12639,2,360,,
12636,7745,2,300,,
12636,7804,2,300,,
12637,10300,2,300,,
12637,10308,2,300,,
12639,12639,0,240,,
12640,12640,0,240,,
12650,9720,0,240,,
1266,2225,2,360,,
12664,155,2,300,,
12664,256,0,240,,
12665,1160,2,300,,
12665,1186,2,300,,
12665,1187,2,360,,
12665,12666,2,360,,
12666,1160,2,300,,
12666,1186,2,300,,
12666,1187,0,240,,
12666,12666,0,240,,
12667,1079,0,240,,
12667,1130,2,300,,
12667,1254,2,300,,
12667,12667,0,240,,
12667,659,2,300,,
12667,709,0,240,,
12668,12134,2,300,,
12668,12668,0,240,,
12668,650,2,300,,
12668,718,0,240,,
12668,797,2,300,,
12669,13043,2,300,,
12669,761,2,300,,
12671,12663,2,300,,
12671,12671,0,240,,
12671,297,0,240,,
12671,381,2,300,,
12672,13043,2,300,,
12672,761,0,240,,
12673,10893,2,300,,
12681,12375,2,360,,
12681,4496,2,420,,
12681,8040,2,360,,
12681,8535,2,300,,
12681,9128,2,420,,
12682,12686,2,360,,
12682,12687,2,300,,
12682,4186,2,300,,
12683,11639,2,300,,
12686,4212,2,360,,
12693,10865,0,240,,
12693,10866,2,120,,
12693,10867,0,240,,
12693,4242,0,240,,
12693,4459,0,240,,
12693,4471,0,240,,
12693,4568,0,240,,
12693,8037,0,240,,
12693,989,0,240,,
12696,4830,2,300,,
12716,11243,2,300,,
12716,11247,2,360,,
12716,11295,2,300,,
12716,11707,2,300,,
12716,12716,0,240,,
12716,6512,2,300,,
12716,6753,0,240,,
12717,11243,2,300,,
12717,11247,2,360,,
12717,11295,2,300,,
12717,11707,2,300,,
12717,12716,0,240,,
12717,6512,2,300,,
12717,6753,0,240,,
12721,11403,2,300,,
12721,329,2,300,,
12721,9136,0,240,,
12735,12735,0,240,,
12735,12736,0,240,,
12736,12735,0,240,,
12738,12738,0,240,,
1276,122,2,300,,
1276,1510,2,300,,
12760,142,2,300,,
12760,2153,2,300,,
12761,12761,0,240,,
12764,11227,2,360,,
12764,11278,2,360,,
12764,11279,2,300,,
12764,12548,2,300,,
12764,12764,0,240,,
12764,12960,2,300,,
12791,12791,0,240,,
12791,9136,2,480,,
12793,10886,0,240,,
12793,10887,0,240,,
12793,10888,0,240,,
12793,10889,0,240,,
12793,10890,0,240,,
12793,10892,0,240,,
12793,12655,0,240,,
12793,12793,0,240,,
12794,12794,0,240,,
12794,4961,2,300,,
12794,4962,2,300,,
12794,4972,2,300,,
12804,11475,2,480,,
12810,12810,0,240,,
12815,12815,0,240,,
12816,361,2,300,,
12818,10814,2,300,,
12818,179,2,360,,
12826,12826,0,240,,
12826,12827,2,300,,
12826,1393,2,300,,
12826,1394,0,240,,
12826,1858,2,300,,
12827,10071,2,300,,
12827,12826,2,300,,
12827,1393,2,300,,
12827,1394,2,300,,
12857,12318,2,300,,
12857,12857,0,240,,
12857,1482,0,240,,
12857,1709,0,240,,
12857,2742,0,240,,
12857,8139,2,300,,
12857,963,2,300,,
12867,959,2,300,,
12873,1327,2,480,,
12873,1329,0,240,,
12873,1337,2,540,,
12873,7025,2,300,,
12886,12392,2,300,,
12888,12392,2,300,,
12891,12134,2,300,,
12891,12668,2,300,,
12891,650,0,240,,
12891,717,0,240,,
12891,718,2,300,,
12898,12900,0,240,,
12898,12901,0,240,,
12898,12902,0,240,,
12898,12950,0,240,,
12898,12951,0,240,,
12898,12952,0,240,,
12898,12953,0,240,,
12898,12954,0,240,,
12898,12955,0,240,,
12898,12956,0,240,,
12898,12957,0,240,,
12900,12900,0,240,,
12900,12901,0,240,,
12900,12902,0,240,,
12900,12950,0,240,,
12900,12952,0,240,,
12900,12955,0,240,,
12900,12956,0,240,,
12900,12957,0,240,,
12901,12900,0,240,,
12901,12901,0,240,,
12901,12902,0,240,,
12901,12950,0,240,,
12901,12951,0,240,,
12901,12952,0,240,,
12901,12953,0,240,,
12901,12954,0,240,,
12901,12955,0,240,,
12901,12956,0,240,,
12901,12957,0,240,,
12902,12900,0,240,,
12902,12901,0,240,,
12902,12902,0,240,,
12902,12950,0,240,,
12902,12951,0,240,,
12902,12952,0,240,,
12902,12953,0,240,,
12902,12954,0,240,,
12902,12955,0,240,,
12902,12956,0,240,,
12902,12957,0,240,,
12935,3218,2,300,,
12938,5065,2,360,,
12939,4846,2,300,,
12943,4961,2,300,,
12943,4972,2,300,,
12944,5557,2,300,,
12944,5628,2,360,,
12945,5557,2,360,,
12945,5628,2,360,,
12946,8366,0,240,,
12946,8367,0,240,,
12946,8368,2,360,,
12946,8412,0,240,,
12946,8417,2,360,,
12947,8366,0,240,,
12947,8367,0,240,,
12947,8368,2,360,,
12947,8412,0,240,,
12947,8417,2,360,,
12950,12900,0,240,,
12950,12901,0,240,,
12950,12952,0,240,,
12950,12955,0,240,,
12950,12956,0,240,,
12950,12957,0,240,,
12951,12900,0,240,,
12951,12901,0,240,,
12951,12902,0,240,,
12951,12950,0,240,,
12951,12951,0,240,,
12951,12952,0,240,,
12951,12953,0,240,,
12951,12954,0,240,,
12951,12955,0,240,,
12951,12956,0,240,,
12951,12957,0,240,,
12952,12900,0,240,,
12952,12901,0,240,,
12952,12902,0,240,,
12952,12950,0,240,,
12952,12951,0,240,,
12952,12953,0,240,,
12952,12954,0,240,,
12952,12955,0,240,,
12952,12956,0,240,,
12952,12957,0,240,,
12955,12900,0,240,,
12955,12901,0,240,,
12955,12902,0,240,,
12955,12950,0,240,,
12955,12951,0,240,,
12955,12952,0,240,,
12955,12953,0,240,,
12955,12954,0,240,,
12955,12955,0,240,,
12955,12956,0,240,,
12955,12957,0,240,,
12956,12900,0,240,,
12956,12901,0,240,,
12956,12902,0,240,,
12956,12950,0,240,,
12956,12951,0,240,,
12956,12952,0,240,,
12956,12953,0,240,,
12956,12954,0,240,,
12956,12955,0,240,,
12956,12956,0,240,,
12956,12957,0,240,,
12958,11016,2,180,,
12958,114,0,240,,
12960,11087,2,420,,
12960,11088,2,300,,
12960,11278,2,300,,
12960,11279,2,300,,
12960,12764,2,300,,
12963,11697,2,600,,
12963,11874,2,360,,
12963,11876,2,300,,
12963,12567,2,300,,
12963,8750,2,360,,
12963,8759,2,360,,
12971,12971,0,240,,
12972,12972,0,240,,
12972,1875,0,240,,
12975,11283,2,360,,
12975,11354,2,360,,
12975,12586,2,360,,
12975,160,2,300,,
12982,667,0,240,,
12982,702,0,240,,
1300,10374,2,420,,
1300,10926,2,480,,
13003,10966,2,360,,
13003,10967,2,360,,
13007,11292,2,300,,
13007,11293,2,300,,
13007,6630,2,360,,
1301,892,0,240,,
1301,9051,0,240,,
1301,924,0,240,,
13013,11704,0,240,,
13013,5436,0,240,,
13013,5542,2,300,,
13013,5543,2,420,,
13013,6139,0,240,,
13013,6174,0,240,,
13013,6195,2,420,,
13013,6340,2,300,,
13013,8854,0,240,,
13016,13016,4,0,15487377,15487406
13016,13016,4,0,15487378,15487407
13016,13016,4,0,15487379,15487408
13016,13016,4,0,15487380,15487409
13016,13016,4,0,15487381,15487410
13016,13016,4,0,15487382,15487411
13016,13016,4,0,15487383,15487412
13016,13016,4,0,15487384,15487413
13016,13016,4,0,15487385,15487414
13016,13016,4,0,15487386,15487415
13016,13016,4,0,15487387,15487416
13016,13016,4,0,15487388,15487417
13016,13016,4,0,15487389,15487418
13016,13016,4,0,15487390,15487419
13016,13016,4,0,15487391,15487420
13016,13016,4,0,15487392,15487421
13016,13016,4,0,15487393,15487422
13016,13016,4,0,15487394,15487423
13016,13016,4,0,15487395,15487424
13016,13016,4,0,15487396,15487425
13016,13016,4,0,15487397,15487426
13016,13016,4,0,15487398,15487427
13016,13016,4,0,15487399,15487428
13016,13016,4,0,15487400,15487429
13016,13016,4,0,15487401,15487430
13016,13016,4,0,15487402,15487431
13016,13016,4,0,15487403,15487432
13016,13016,4,0,15487404,15487433
13016,13016,4,0,15487405,15487434
13016,13016,4,0,15487435,15487460
13016,13016,4,0,15487436,15487461
13016,13016,4,0,15487437,15487462
13016,13016,4,0,15487438,15487463
13016,13016,4,0,15487439,15487464
13016,13016,4,0,15487440,15487465
13016,13016,4,0,15487441,15487466
13016,13016,4,0,15487442,15487467
13016,13016,4,0,15487443,15487468
13016,13016,4,0,15487444,15487469
13016,13016,4,0,15487445,15487470
13016,13016,4,0,15487446,15487471
13016,13016,4,0,15487447,15487472
13016,13016,4,0,15487448,15487473
13016,13016,4,0,15487449,15487474
13016,13016,4,0,15487450,15487475
13016,13016,4,0,15487451,15487476
13016,13016,4,0,15487452,15487477
13016,13016,4,0,15487453,15487478
13016,13016,4,0,15487454,15487479
13016,13016,4,0,15487455,15487480
13016,13016,4,0,15487456,15487481
13016,13016,4,0,15487457,15487482
13016,13016,4,0,15487458,15487483
13016,13016,4,0,15487459,15487484
13016,13016,4,0,15487485,15487508
13016,13016,4,0,15487486,15487509
13016,13016,4,0,15487487,15487510
13016,13016,4,0,15487488,15487511
13016,13016,4,0,15487489,15487512
13016,13016,4,0,15487490,15487513
13016,13016,4,0,15487491,15487514
13016,13016,4,0,15487492,15487515
13016,13016,4,0,15487493,15487516
13016,13016,4,0,15487494,15487517
13016,13016,4,0,15487495,15487518
13016,13016,4,0,15487496,15487519
13016,13016,4,0,15487497,15487520
13016,13016,4,0,15487498,15487521
13016,13016,4,0,15487499,15487522
13016,13016,4,0,15487500,15487523
13016,13016,4,0,15487501,15487524
13016,13016,4,0,15487502,15487525
13016,13016,4,0,15487503,15487526
13016,13016,4,0,15487504,15487527
13016,13016,4,0,15487505,15487528
13016,13016,4,0,15487506,15487529
13016,13016,4,0,15487507,15487530
13018,5975,0,240,,
13037,10569,2,300,,
13037,3723,2,480,,
13039,76,2,540,,
13039,9307,2,300,,
13043,12669,0,240,,
13043,12672,2,300,,
13043,195,2,300,,
13043,811,2,300,,
13044,5298,2,300,,
13047,5975,2,120,,
13052,5776,2,300,,
13054,11204,0,240,,
13054,2325,0,240,,
13056,12516,2,360,,
13069,12777,2,300,,
13069,13069,0,240,,
1307,1151,2,360,,
1307,1202,2,360,,
1307,1355,0,240,,
13075,3159,2,180,,
13077,11292,2,300,,
13077,11293,2,360,,
13077,11387,2,360,,
13077,11388,2,300,,
13077,6630,2,300,,
1308,1576,0,240,,
13101,13101,0,240,,
13101,4608,0,240,,
13106,358,0,240,,
13106,359,0,240,,
1312,11007,0,240,,
1312,11011,0,240,,
13121,1143,2,300,,
13121,176,2,360,,
13121,240,2,420,,
13121,8622,2,300,,
13122,1244,2,300,,
13126,10400,0,240,,
13126,11302,2,300,,
13126,11438,2,360,,
13126,11526,2,300,,
13126,11535,2,420,,
13126,11616,0,240,,
13126,11706,2,420,,
13126,13126,0,240,,
13126,4495,2,420,,
13126,4881,2,360,,
13126,77,0,240,,
13126,8041,2,420,,
1316,655,0,240,,
1316,713,0,240,,
1320,1320,0,240,,
1320,1343,2,300,,
1320,1996,0,240,,
1320,2039,0,240,,
1327,12873,2,480,,
1327,1327,0,240,,
1327,2160,2,600,,
1327,2227,2,540,,
1329,12873,0,240,,
1329,2160,2,300,,
1329,2227,0,240,,
1329,7025,2,360,,
1330,1330,0,240,,
1334,6958,2,480,,
1334,6992,2,480,,
1336,1336,0,240,,
1337,12873,2,540,,
1337,1337,0,240,,
1337,2160,2,600,,
1337,2227,2,480,,
1340,1340,0,240,,
1343,1996,0,240,,
1343,2039,2,300,,
1347,655,0,240,,
1347,713,0,240,,
1350,11007,0,240,,
1350,11011,0,240,,
1354,1355,0,240,,
1354,1576,0,240,,
1355,1151,0,240,,
1355,1202,0,240,,
1355,1307,0,240,,
1355,1354,0,240,,
1361,892,0,240,,
1361,9051,0,240,,
1361,924,0,240,,
1362,10374,2,480,,
1362,10926,2,480,,
1387,12318,2,300,,
1387,1387,0,240,,
1387,1482,0,240,,
1387,1709,0,240,,
1387,2742,0,240,,
1387,8139,2,300,,
1387,963,2,300,,
1391,12777,2,300,,
1391,13069,2,300,,
1391,1391,0,240,,
1391,2769,0,240,,
1393,1393,0,240,,
1393,1394,2,360,,
1401,11697,2,540,,
1401,11874,2,360,,
1401,11876,2,300,,
1401,1401,0,240,,
1401,8750,2,360,,
1401,8759,2,360,,
1409,1462,0,240,,
1410,2553,0,240,,
1410,9125,0,240,,
1411,1411,0,240,,
1413,1413,0,240,,
1413,3101,2,300,,
1423,2472,0,240,,
1423,8644,0,240,,
1429,11911,0,240,,
1429,2326,0,240,,
1430,11682,2,300,,
1430,2263,0,240,,
1442,11682,0,240,,
1442,1442,0,240,,
1442,2263,0,240,,
1443,1430,2,300,,
1443,1443,0,240,,
1444,11911,0,240,,
1444,2326,0,240,,
1451,2472,2,300,,
1457,1416,0,240,,
1457,1457,0,240,,
1457,2788,0,240,,
1459,1413,2,360,,
1461,2553,0,240,,
1461,9125,0,240,,
1469,1557,2,300,,
1478,1478,0,240,,
1482,12318,0,240,,
1482,12857,0,240,,
1482,1387,0,240,,
1482,1482,0,240,,
1482,1709,0,240,,
1482,2742,0,240,,
1482,8139,0,240,,
1482,963,0,240,,
1487,1487,0,240,,
1509,124,0,240,,
151,1988,0,240,,
151,2047,2,300,,
1510,122,2,300,,
1510,1276,2,300,,
1514,1039,0,240,,
1514,1108,0,240,,
1519,210,0,240,,
1519,9124,0,240,,
1522,341,2,300,,
1522,460,0,240,,
1525,10799,0,240,,
1525,11280,2,300,,
1525,11281,2,300,,
1525,423,0,240,,
1530,169,0,240,,
1530,248,0,240,,
1533,789,0,240,,
1533,847,0,240,,
1544,1061,0,240,,
1544,1086,0,240,,
1546,1692,0,240,,
1546,1728,0,240,,
155,11622,0,240,,
155,11632,0,240,,
155,12664,2,300,,
155,255,0,240,,
1550,1550,0,240,,
1550,1563,0,240,,
1550,1793,0,240,,
1553,1559,2,300,,
1554,1554,0,240,,
1554,1557,2,60,,
1555,1404,0,240,,
1557,1557,0,240,,
1561,1552,0,240,,
1561,1561,0,240,,
1561,2745,0,240,,
1563,1550,0,240,,
1563,1793,0,240,,
1567,1692,0,240,,
1567,1728,0,240,,
1570,1061,0,240,,
1570,1086,0,240,,
1572,695,0,240,,
1572,8045,0,240,,
1572,8072,0,240,,
1576,1308,0,240,,
1576,1354,0,240,,
1580,789,0,240,,
1580,847,0,240,,
1583,169,0,240,,
1583,248,0,240,,
1586,10799,0,240,,
1586,11280,2,300,,
1586,11281,2,300,,
1586,423,0,240,,
1589,341,2,300,,
1589,460,0,240,,
1592,210,0,240,,
